,idx,start,end,population,cafo_type,filename,date_mismatch,newest,hog_mean_0,hog_mean_1,hog_mean_2,hog_std_0,hog_std_1,hog_std_2,r_mean,g_mean,b_mean,r_std,g_std,b_std,hog_hist_0_min,hog_hist_0_LQ,hog_hist_0_median,hog_hist_0_UQ,hog_hist_0_max,hog_hist_1_min,hog_hist_1_LQ,hog_hist_1_median,hog_hist_1_UQ,hog_hist_1_max,hog_hist_2_min,hog_hist_2_LQ,hog_hist_2_median,hog_hist_2_UQ,hog_hist_2_max,r_min,r_LQ,r_median,r_UQ,r_max,g_min,g_LQ,g_median,g_UQ,g_max,b_min,b_LQ,b_median,b_UQ,b_max,0,2,4,5,9,11,13,17,20,21,25,26,27,28,29,30,31,33,37,39,40,41,42,43,48,50,51,54,55,62,66,67,75,76,77,81,82,83,85,86,89,91,97,99,100,102,104,108,109,111,112,113,116,120,122,132,133,135,140,141,143,147,149,151,155,156,157,160,161,165,168,169,170,171,176,177,178,179,183,185,186,187,189,192,195,196,202,210,211,213,214,217,219,220,222,223,225,226,228,230,231,233,235,241,242,246,255,idx,unet_pixels
80,4218,2018-03-14,2023-11-09,36000,Poultry,4218_07_14_18.tif,False,True,0.2892768979072571,0.3325833082199096,0.378139853477478,0.2248710840940475,0.2096194475889206,0.2291255891323089,92.750910282135,99.0351219177246,86.80717325210571,43.509730411409066,35.73311497717379,30.011682162010388,-1.244190335273743,0.0882372613996267,0.258323386311531,0.4583832323551178,2.0582408905029297,-1.0582410097122192,0.18968216329813,0.3163021355867386,0.4686508402228355,2.203477382659912,-1.244190335273743,0.0882372613996267,0.258323386311531,0.4583832323551178,2.0582408905029297,26.0,60.14447033240137,76.13577571742236,123.9333675696495,255.0,32.0,72.94278176082592,92.86145532554288,120.87026896634906,255.0,44.0,65.86111341766079,75.06523604229672,103.44572414005482,255.0,350.94592,349.11478,351.59442,351.62354,351.74045,352.0155,349.41632,350.03833,351.58936,351.63617,350.12604,352.1372,352.2259,350.95688,350.90506,351.31863,349.0173,348.0203,348.61182,351.2099,350.0238,350.987,348.46097,349.16315,348.9897,350.02863,350.13983,350.60413,351.6694,349.99567,350.1266,350.34686,351.21826,348.7114,350.47052,349.56882,348.95987,349.94168,350.48538,350.61295,348.77484,348.97955,351.26215,349.3533,350.15067,350.7806,349.45438,350.74548,351.84094,349.90143,351.91086,350.2843,349.17227,350.81393,350.25027,351.27472,350.88593,352.2368,349.37238,351.421,348.49557,348.691,349.66937,347.73935,351.71017,349.0453,349.25308,350.69785,351.05252,352.3826,350.30292,349.41504,351.04593,350.88416,351.35226,348.8275,348.21484,350.88632,349.9151,350.46857,351.88065,351.1098,351.0935,350.74298,352.83633,349.9735,349.18387,350.4395,351.4888,349.04773,349.6064,347.6409,350.84048,350.50348,350.46622,349.35754,351.3432,349.94058,347.8,351.2741,351.28598,350.52823,349.97873,351.12894,349.3926,350.11243,351.6777,4218,24251.0
81,4156,2018-02-23,2023-11-09,276000,Poultry,4156_09_07_18.tif,False,True,0.3610376715660095,0.3382868468761444,0.300675481557846,0.2599094808101654,0.2559959888458252,0.2621531784534454,112.97845077514648,110.44988822937012,95.4606819152832,35.3287682803101,30.805975702262263,33.9367953835925,-0.8493114709854126,0.148840244859457,0.3117548674345016,0.5024687647819519,1.7901955842971802,-0.8456194996833801,0.1059641763567924,0.2796103656291961,0.488358311355114,1.887155055999756,-0.8493114709854126,0.148840244859457,0.3117548674345016,0.5024687647819519,1.7901955842971802,16.0,89.82401474994238,112.79142213209668,144.8958480565371,255.0,19.0,91.28645494397048,102.8397399485971,139.41924898511502,255.0,22.0,73.74903044075823,86.15952154873088,128.69864108713028,255.0,1173.0392,1172.5419,1173.8008,1177.3948,1181.7017,1183.0172,1171.803,1178.3326,1173.9438,1173.507,1175.2361,1173.0017,1177.7576,1181.0737,1176.164,1177.1996,1176.482,1174.8367,1174.4011,1179.394,1177.3257,1171.3054,1173.5973,1173.5913,1173.4358,1176.6947,1171.8093,1175.2173,1181.5356,1175.3438,1172.2944,1178.2485,1176.5824,1175.2216,1179.5378,1176.2069,1177.1909,1172.3905,1175.22,1178.0681,1176.0789,1178.29,1170.9404,1172.3687,1176.7203,1178.2861,1175.7538,1178.0605,1177.7695,1172.2961,1174.3391,1175.0369,1173.1298,1171.3608,1166.8658,1174.3265,1174.17,1180.5293,1177.2206,1172.9374,1174.9746,1175.4911,1176.1891,1174.2795,1175.7927,1174.0562,1174.6592,1179.2072,1171.1068,1182.6824,1179.2942,1172.2396,1180.1295,1172.2279,1176.5433,1176.0714,1175.6715,1173.3654,1179.5187,1175.8296,1179.5519,1180.4143,1178.5576,1173.9734,1183.856,1165.5778,1173.1912,1174.7523,1174.3258,1174.0979,1172.3159,1173.0626,1172.4015,1173.4882,1173.929,1177.4133,1176.5938,1173.2294,1174.7968,1173.949,1174.1794,1175.8291,1173.5248,1176.6863,1173.3262,1174.5883,1179.8396,4156,608.0
82,4242,2018-02-26,2023-11-09,80000,Poultry,4242_09_07_18.tif,False,True,0.3586752712726593,0.3183953166007995,0.3229294121265411,0.2430423349142074,0.2341014295816421,0.2528738975524902,111.46374702453612,104.16921043395996,90.3831627368927,35.97868178734581,28.3895857456304,24.42407123837221,-0.9574572443962096,0.181247528642416,0.3612612187862396,0.5060434937477112,1.9396259784698489,-0.9556724429130554,0.1291163600981235,0.2836411148309707,0.4780335500836372,1.7251043319702148,-0.9574572443962096,0.181247528642416,0.3612612187862396,0.5060434937477112,1.9396259784698489,25.0,77.08005223163278,125.6850201151692,139.8728776584958,255.0,27.0,80.70320529734755,111.39344060453556,124.64132303809716,255.0,33.0,68.30895417743159,94.45167733004594,106.59061005482329,255.0,825.386,825.64795,825.5056,828.64825,832.0635,832.97125,824.89966,829.9576,825.42773,825.1031,827.38293,824.5948,828.5877,831.94354,827.7317,828.2919,829.09644,827.9327,827.4376,830.31714,829.1709,823.76215,826.9062,826.44806,826.3883,828.87994,824.61285,827.07275,831.8605,827.66656,824.8796,830.076,828.2483,828.3047,831.1372,828.50256,829.61066,825.3766,827.21985,829.53204,828.85754,830.45026,823.3211,825.53015,828.91187,829.64404,828.29755,829.4037,828.8712,825.07153,825.7307,827.3557,826.16486,823.8364,820.12885,826.1139,826.20404,830.98425,829.4889,824.7465,828.00885,828.2288,828.39545,827.8476,827.1162,827.11554,827.62335,830.5473,823.61993,832.6612,830.883,825.3101,830.9812,824.54724,827.87384,828.68134,828.79156,825.51776,831.07404,827.8415,830.0473,831.5415,829.3735,826.3745,833.2366,819.3309,826.20886,827.292,825.88763,826.8537,825.2295,826.7582,824.76746,825.7445,826.1781,829.6458,827.7717,825.71436,828.10284,826.2186,826.2635,827.9245,826.2295,828.3729,826.3978,826.96606,830.2972,4242,3738.0
83,4052,2018-03-12,2023-11-09,279028,Poultry,4052_07_14_18.tif,False,True,0.2236064821481704,0.3626047372817993,0.4137887358665466,0.243756964802742,0.2107672989368438,0.2307853549718856,94.9646258354187,95.55464553833008,82.14747095108032,44.03558358480469,34.01112937129223,28.32520464553397,-0.7780323624610901,0.0,0.1828240528702736,0.4137912914156914,1.8238104581832888,-0.8238104581832886,0.233899638056755,0.3724929541349411,0.4896058738231659,2.118131399154663,-0.7780323624610901,0.0,0.1828240528702736,0.4137912914156914,1.8238104581832888,20.0,56.77271973061344,81.03001295756398,138.16480619516415,255.0,29.0,67.7865346287992,92.26949325646434,122.53130696172173,255.0,34.0,59.95739835625731,73.468439397485,104.00396992779694,255.0,1375.9493,1376.5251,1376.2573,1381.4669,1387.4219,1389.0769,1375.2167,1383.8784,1376.4949,1375.8136,1379.6107,1374.7468,1381.6202,1387.2922,1380.1768,1381.2777,1382.0968,1380.3871,1379.4844,1384.4543,1382.4923,1373.5315,1378.5637,1377.8956,1377.6516,1381.8019,1374.9707,1379.137,1387.1315,1379.7858,1375.4783,1383.8126,1380.8489,1380.8182,1385.5826,1381.2574,1383.0856,1375.7987,1379.24,1383.1146,1381.6775,1384.4386,1372.5999,1376.1602,1381.9877,1383.2633,1380.8955,1382.9492,1381.8146,1375.5847,1376.9557,1379.3643,1377.4164,1373.3661,1367.507,1377.3577,1377.5371,1385.552,1382.6875,1375.2471,1380.3267,1380.8601,1381.1573,1380.0033,1378.9769,1378.8395,1379.6423,1384.8096,1373.1725,1388.6047,1385.344,1375.93,1385.5719,1374.6381,1380.3722,1381.51,1381.4423,1376.4368,1385.6273,1380.1493,1384.1809,1386.4802,1383.3845,1377.6367,1389.3969,1365.9246,1377.4365,1379.0212,1377.2136,1378.5815,1375.7383,1378.2623,1375.1011,1376.6897,1377.365,1383.0681,1380.3641,1376.8573,1380.5425,1377.0906,1377.3372,1380.3558,1377.3977,1381.1078,1377.5121,1378.6998,1384.4835,4052,16204.0
84,4213,2018-02-26,2023-11-09,374400,Poultry,4213_07_08_18.tif,False,True,0.3360403478145599,0.3489390015602112,0.3150206804275512,0.2772679030895233,0.2834259867668152,0.3018077611923218,184.8364977836609,180.17681097984317,165.00736260414124,38.9504923744601,34.489999759727986,33.50964368835175,-1.119199514389038,0.0482743727043271,0.2673706114292145,0.4999823942780494,2.054794311523437,-1.0819052457809448,0.0848049838095903,0.2752300500869751,0.4947501197457313,2.137538433074951,-1.119199514389038,0.0482743727043271,0.2673706114292145,0.4999823942780494,2.054794311523437,0.0,183.7700513938639,200.3605652550768,208.4096718352915,255.0,0.0,169.25905041454246,194.2679244324081,204.02410011742623,255.0,67.0,143.61239402848742,178.8051109211222,191.05194619517948,255.0,1070.6271,1078.8315,1068.5417,1077.2943,1086.452,1087.9829,1074.7535,1087.2334,1067.7129,1066.4734,1079.493,1063.4739,1074.763,1089.2811,1076.7201,1077.4653,1088.6586,1089.0638,1085.8427,1083.2561,1084.6005,1065.5925,1084.4335,1080.7415,1081.0367,1084.327,1071.6451,1076.3099,1086.8647,1081.042,1071.6022,1086.3109,1077.574,1087.7169,1089.0173,1084.6775,1090.5168,1074.9166,1077.6511,1083.415,1089.3185,1092.4066,1062.7103,1077.0394,1084.3418,1083.7058,1085.0619,1083.302,1076.8407,1074.1387,1068.1549,1078.6304,1080.449,1066.3832,1057.35,1071.6517,1073.0442,1081.59,1088.383,1066.4254,1087.7297,1086.9337,1084.6929,1089.8054,1073.0121,1082.8827,1083.5132,1086.4545,1064.655,1085.706,1088.2269,1076.5013,1086.6282,1068.708,1075.7118,1088.3047,1090.5139,1071.4396,1091.524,1079.6924,1080.077,1087.227,1081.6874,1073.4828,1085.3516,1056.3846,1080.0651,1078.2379,1069.901,1082.2089,1075.3113,1086.7842,1068.7478,1073.5343,1075.0568,1088.8967,1076.0259,1075.0071,1090.049,1071.2527,1072.3794,1079.6626,1077.0491,1078.5227,1079.906,1078.0021,1081.6769,4213,18075.0
85,4313,2018-02-23,2023-11-09,1434880,Poultry,4313_09_07_18.tif,False,True,0.353132963180542,0.3200057744979858,0.3268612623214721,0.2512105405330658,0.238047108054161,0.2565028369426727,126.246502161026,121.98437404632568,107.201504945755,45.20464825081636,39.68501647590272,37.04383251470133,-0.7658548355102539,0.1569393500685691,0.3438034951686859,0.5023855119943619,1.678476095199585,-0.715605616569519,0.125023815780878,0.2784286588430404,0.4823844581842422,1.7777670621871948,-0.7658548355102539,0.1569393500685691,0.3438034951686859,0.5023855119943619,1.678476095199585,28.0,79.95715049037351,143.95210803364984,165.28037954765426,255.0,29.0,84.54426723210719,132.6329694668565,155.7315687261742,255.0,35.0,69.21371702138731,112.48140114954994,138.4175008292015,255.0,9937.704,10018.604,9911.209,10002.035,10094.921,10110.483,9980.012,10103.937,9906.778,9894.5,10025.281,9861.431,9974.788,10123.778,10002.41,10002.713,10116.067,10120.758,10085.264,10065.222,10080.536,9889.173,10075.58,10038.091,10038.852,10074.765,9947.954,9996.32,10096.415,10043.399,9948.959,10092.865,10009.093,10108.403,10120.838,10077.91,10135.693,9978.259,10006.895,10067.489,10123.909,10154.348,9860.569,10004.588,10070.4,10066.309,10081.036,10062.27,9999.965,9971.738,9908.214,10018.532,10034.621,9891.659,9803.645,9948.042,9960.65,10047.064,10113.691,9896.802,10107.852,10100.561,10077.298,10132.008,9955.556,10060.653,10068.137,10094.312,9878.306,10086.513,10116.487,9997.331,10095.544,9919.603,9991.819,10112.1,10134.504,9945.344,10142.445,10026.266,10034.119,10105.592,10047.253,9967.926,10081.515,9795.88,10031.255,10014.531,9930.418,10049.6875,9984.571,10099.595,9919.567,9966.486,9977.307,10120.209,9991.059,9983.061,10133.924,9943.0625,9950.953,10024.07,10001.779,10015.615,10025.777,10013.012,10043.511,4313,29089.0
86,4252,2009-12-31,2012-12-31,390,Poultry,4252_08_30_10.tif,False,False,0.2810752987861633,0.3840377628803253,0.3348869681358337,0.2554285228252411,0.280932605266571,0.2725208699703216,126.30893206596376,123.90120267868042,114.52008509635924,35.01807387419718,34.86028414035547,35.12244199612399,-1.5577256679534912,0.0253507513552904,0.2507181763648987,0.4838265553116798,2.662318229675293,-1.6623183488845823,0.1926663108170032,0.359294906258583,0.5220232307910919,2.617234230041504,-1.5577256679534912,0.0253507513552904,0.2507181763648987,0.4838265553116798,2.662318229675293,24.0,99.19296500786136,115.43863038535274,155.3062712998057,255.0,21.0,100.82934828774128,114.53735723498514,149.80902334028386,255.0,17.0,89.64230107721554,103.10762806633517,142.10363108584937,255.0,520.86346,518.10767,521.9198,522.03796,522.3831,522.82684,518.69403,519.757,522.2686,522.25195,519.7984,522.8372,523.06934,521.1729,521.0392,521.6863,518.08453,516.6357,517.4021,521.69745,519.76276,521.1376,517.2819,518.26965,518.09314,519.7395,519.83124,520.74963,522.2379,519.44336,519.99365,520.2018,521.5452,517.55096,520.435,518.8845,518.0755,519.34143,520.3414,520.70123,517.61694,518.1471,521.59515,518.54224,519.74274,520.8632,518.7288,520.7851,522.4866,519.2847,522.4848,520.03656,518.10443,520.9329,520.1057,521.3772,520.98254,523.13446,518.53107,521.82635,517.2017,517.7983,519.0135,516.13916,521.92456,518.0553,518.43256,520.7349,521.32806,523.41345,520.2053,518.518,521.2118,520.8031,521.7352,517.81616,516.8397,520.7741,519.41846,520.1864,522.76636,521.377,521.38495,520.81085,524.116,519.58014,518.19806,520.0926,521.8176,518.2115,518.9247,516.1746,520.9325,520.2506,520.2612,518.6833,521.7174,519.53235,516.32874,521.42,521.3529,520.41565,519.392,521.1923,518.4653,519.90283,522.41473,4252,16899.0
87,4252,2018-03-13,2023-11-09,2146600,Poultry,4252_07_15_18.tif,False,True,0.2816452980041504,0.3660556972026825,0.3522990345954895,0.2541964948177337,0.2509569227695465,0.2450646162033081,119.90406608581544,121.59752202033997,109.7617893218994,46.0064529072836,36.76624542985597,36.22543512561384,-1.1988236904144287,0.0192302586510777,0.2496839389204979,0.4784127548336983,2.005234956741333,-1.187912940979004,0.1843928769230842,0.3443509191274643,0.517239049077034,2.042459487915039,-1.1988236904144287,0.0192302586510777,0.2496839389204979,0.4784127548336983,2.005234956741333,31.0,76.04609511027277,115.48062077198568,163.19532114226405,255.0,40.0,90.64829360780064,116.0867764331304,151.61282991729593,255.0,50.0,78.31384399013473,99.93122582281693,136.0185699588477,255.0,11574.135,11653.166,11547.766,11645.515,11744.023,11761.265,11614.256,11748.359,11544.245,11531.786,11664.614,11497.2,11618.002,11771.987,11644.491,11644.548,11755.541,11757.953,11721.766,11712.541,11723.614,11524.274,11711.822,11674.525,11674.138,11717.294,11582.964,11636.845,11745.454,11683.634,11584.406,11735.948,11652.267,11746.631,11767.193,11717.83,11777.333,11612.941,11646.552,11710.943,11764.135,11796.33,11494.8955,11640.503,11710.303,11710.961,11721.1045,11706.25,11643.718,11606.784,11545.968,11657.927,11670.003,11524.571,11429.05,11586.56,11598.963,11695.417,11754.831,11533.902,11745.972,11739.977,11717.607,11768.4375,11593.892,11697.439,11706.767,11738.589,11512.751,11736.55,11762.316,11632.247,11742.015,11555.623,11635.306,11750.826,11772.12,11582.64,11786.782,11666.181,11682.043,11753.653,11691.596,11606.03,11734.15,11420.988,11666.988,11653.199,11569.146,11686.007,11619.148,11733.989,11555.25,11603.095,11614.374,11762.48,11633.466,11619.66,11771.834,11581.174,11588.902,11663.157,11637.684,11657.068,11660.687,11651.836,11688.348,4252,15019.0
88,4039,2018-03-12,2021-09-16,36000,Poultry,4039_07_14_18.tif,False,False,0.3368855118751526,0.3165872097015381,0.3465272188186645,0.2342394739389419,0.224454328417778,0.2501865327358246,102.2313392162323,109.33433508872986,93.48780155181883,44.0627504353518,34.32551420283014,32.81550425219863,-1.0485107898712158,0.1526542715728283,0.3179998099803924,0.4985019713640213,1.9510283470153809,-0.9808980226516724,0.146055482327938,0.2847202867269516,0.4645904377102852,2.1025819778442383,-1.0485107898712158,0.1526542715728283,0.3179998099803924,0.4985019713640213,1.9510283470153809,25.0,64.63150586545368,85.05948251804011,146.53671386236417,255.0,30.0,83.08466856892011,100.2885805139742,140.29865788807294,255.0,38.0,66.665156174965,81.10034470434974,121.2357193295425,255.0,551.7178,548.75116,552.84955,553.0485,553.2979,553.799,549.42725,550.59216,552.84265,553.0731,550.5667,553.6251,553.92786,551.992,551.8356,552.5442,548.91205,547.4756,548.20154,552.51154,550.6636,551.9357,547.9378,549.04694,548.81964,550.57697,550.5307,551.43066,553.139,550.35895,550.6563,551.0678,552.293,548.45154,551.5037,549.94214,548.8633,550.1558,551.0353,551.49915,548.55664,548.9132,552.35754,549.33136,550.7113,551.73126,549.66766,551.6303,553.33685,549.9739,553.2763,550.92175,548.87683,551.47833,550.6539,552.21985,551.82916,554.1639,549.4664,552.4802,548.0988,548.5666,549.824,546.97424,552.9749,548.89435,549.2819,551.59174,552.14923,554.46313,551.15424,549.3786,551.95276,551.62646,552.5343,548.57416,547.6966,551.65045,550.2676,550.97107,553.5017,552.42847,552.13513,551.77563,555.17523,550.1314,549.0999,550.99365,552.59625,548.91156,549.5678,546.74225,551.765,551.011,551.08417,549.5868,552.297,550.19385,547.1129,552.5429,552.29694,551.3393,550.04895,552.18024,549.34644,550.65497,552.8908,4039,13513.0
89,4039,2021-09-17,2023-11-09,24000,Poultry,4039_06_21_22.tif,False,True,0.3410354256629944,0.3166924118995666,0.3422721326351166,0.2268823683261871,0.2174660116434097,0.2393392622470855,127.42934465408324,129.6038269996643,106.21372032165527,39.266811649800914,28.907301753568305,32.74219733535996,-0.9308586120605468,0.1803777627646923,0.3273722231388092,0.4969508498907089,1.871300458908081,-0.9094154238700868,0.1602719724178314,0.2919723093509674,0.4570875093340873,2.0942606925964355,-0.9308586120605468,0.1803777627646923,0.3273722231388092,0.4969508498907089,1.871300458908081,0.0,96.14718614718616,121.60332448413178,166.02765113974232,255.0,39.0,109.6460477509012,126.24110809363164,153.32057122097086,255.0,35.0,78.81698507974619,97.23685328626988,135.2386663406725,255.0,504.71524,501.68878,505.6912,505.6954,505.90637,506.1911,502.41272,503.1425,505.87024,506.06665,503.38586,506.6744,506.60654,504.57703,504.6462,505.39764,501.48386,500.1957,500.93842,505.093,503.3539,504.9426,500.77728,501.89084,501.57504,503.09854,503.4677,504.14435,505.6017,503.1124,503.7219,503.6125,505.0083,501.14755,503.97766,502.7318,501.36993,502.95178,504.02158,504.12012,501.14594,501.45245,505.47937,502.26514,503.26114,504.18106,502.28418,504.19125,506.1558,502.92886,506.27872,503.70404,501.7544,504.53842,504.03384,505.18097,504.79504,506.63272,502.18967,505.60474,500.74744,501.24362,502.49988,499.65524,505.86243,501.6418,502.1048,504.2592,505.11053,506.85138,503.78662,502.24722,504.62024,504.6796,505.3068,501.24435,500.34583,504.56842,502.78076,503.8712,506.11856,504.87384,504.96918,504.6119,507.75635,503.41357,501.81793,503.78958,505.56442,501.76007,502.6203,499.55145,504.81213,503.963,503.90298,502.1848,505.18472,503.1208,499.8032,505.24854,505.04675,504.0733,503.00842,504.95554,502.14206,503.56985,505.69656,4039,19996.0
90,4281,2018-06-28,2021-09-12,178000,Poultry,4281_07_15_18.tif,False,False,0.3326230049133301,0.3234202563762665,0.3439567387104034,0.2433949708938598,0.2360722124576568,0.2470418661832809,88.9137499332428,100.73685431480408,81.90373516082764,35.227772939624074,24.05421470425909,22.810752643518303,-0.9585630893707277,0.1204873025417327,0.2773795425891876,0.492386944591999,1.7595510482788086,-0.8242741823196411,0.1189214456826448,0.2760551273822784,0.4790808036923408,1.90347158908844,-0.9585630893707277,0.1204873025417327,0.2773795425891876,0.492386944591999,1.7595510482788086,20.0,60.42904074139423,83.97161573666739,103.53449407095648,255.0,30.0,83.86284732046856,100.06499177969584,109.68890372668774,255.0,40.0,67.06235194269833,77.15545509991749,87.28618772957485,255.0,1486.1439,1495.9337,1482.8002,1495.007,1507.3778,1509.4375,1490.9229,1507.773,1482.0996,1480.7286,1497.2771,1476.5865,1491.6056,1510.8732,1494.5297,1494.7773,1508.7941,1509.1075,1504.7682,1503.1478,1504.7732,1479.7792,1503.2643,1498.5443,1498.5988,1504.07,1487.063,1493.5731,1507.463,1499.7023,1487.2954,1506.5536,1495.7993,1507.8528,1510.4584,1504.2415,1511.4808,1490.9882,1495.123,1503.0435,1510.0717,1513.8868,1476.0421,1494.3766,1503.3029,1503.0692,1504.5339,1502.54,1494.787,1490.1459,1482.4788,1496.5735,1498.1633,1479.8828,1467.8043,1487.6875,1489.2622,1501.1033,1508.6819,1480.8801,1507.6094,1506.6147,1504.0671,1510.4911,1488.711,1501.6775,1502.79,1506.6826,1478.2563,1506.477,1509.6276,1493.399,1506.9729,1483.7605,1493.4126,1508.2498,1511.0361,1487.1365,1512.7957,1497.6501,1499.289,1508.5692,1500.687,1490.1881,1506.1034,1466.7781,1497.7968,1496.1957,1485.2872,1500.014,1491.5966,1506.1122,1483.6823,1489.7152,1490.9182,1509.7035,1493.1991,1491.5181,1510.8434,1487.2007,1488.0371,1497.4296,1494.0508,1496.5455,1497.1598,1495.7245,1500.3125,4281,26954.0
91,4281,2021-09-13,2023-11-09,183746,Poultry,4281_06_14_22.tif,False,True,0.303491473197937,0.3434827625751495,0.3530257940292358,0.2382920235395431,0.235455572605133,0.252195805311203,120.00194334983826,121.84798502922058,94.79400753974916,27.698454173881387,20.79672053548813,23.708141988116623,-0.8640411496162415,0.0796595457941293,0.2599115967750549,0.4817937687039375,1.722071409225464,-0.8474150896072388,0.1744139119982719,0.2998311668634414,0.488239511847496,1.8630878925323489,-0.8640411496162415,0.0796595457941293,0.2599115967750549,0.4817937687039375,1.722071409225464,3.0,100.4233512575539,119.3086751398976,137.25189108311267,255.0,26.0,110.34701595186156,120.11889455649067,131.3360628107531,255.0,28.0,79.62150103390371,90.824894313754,103.50121434826968,255.0,586.21185,587.4971,586.05457,588.7423,591.8813,592.4253,586.39813,590.73615,585.79816,585.4853,588.4206,584.89624,588.5358,592.1685,588.0003,588.6709,590.34753,590.00256,589.4238,590.1917,590.00775,584.78345,588.86646,588.02234,588.0583,589.8872,586.029,587.62415,591.6731,588.64075,586.1185,590.7536,588.58545,590.05164,591.79913,589.8076,590.96344,586.7825,588.18384,589.89935,590.428,591.64813,584.05646,587.10016,590.06726,590.0744,589.7001,589.9851,588.8166,586.55066,586.16943,588.3156,587.9906,584.7515,581.80853,586.83075,587.0759,590.46814,590.62573,585.32446,589.7764,589.6488,589.68585,590.0413,587.51636,588.8914,589.2153,591.0324,584.48,592.06683,591.50104,587.01166,591.16797,585.6345,587.99554,590.25287,590.59125,586.40967,591.9749,588.80634,589.7394,591.5899,589.8754,587.1224,592.2497,581.21844,587.9255,588.3168,586.37665,588.5121,586.6965,589.0689,585.75854,586.89386,587.1178,590.8651,588.08215,586.85364,590.1921,586.6368,586.86914,588.86444,587.5677,588.9466,588.01117,587.977,590.2797,4281,11767.0
92,4262,2018-03-15,2021-09-16,341333,Poultry,4262_07_15_18.tif,False,False,0.3201266229152679,0.3469781279563904,0.3328952491283417,0.2372064739465713,0.2401691973209381,0.2438297718763351,108.91205024719238,112.69749736785889,97.6042160987854,44.0586288764289,32.3517945252149,31.42285675110128,-1.0912184715270996,0.1180923338979482,0.279313251376152,0.488086387515068,2.043051242828369,-1.0949712991714478,0.1778167895972728,0.3143314868211746,0.4889792129397392,1.9567503929138184,-1.0912184715270996,0.1180923338979482,0.279313251376152,0.488086387515068,2.043051242828369,18.0,74.46603035404983,98.80867716687602,146.6604379977247,255.0,25.0,91.88158555384275,106.35797358028054,133.96384451049602,255.0,38.0,74.92624837521664,87.43028678876534,118.1999957329692,255.0,2208.372,2223.5198,2204.2122,2221.8237,2240.0608,2243.2114,2215.9983,2240.6973,2203.056,2200.817,2225.2917,2194.8147,2216.9854,2245.0583,2221.0334,2221.9504,2242.8123,2243.3704,2236.7288,2233.6218,2235.8345,2198.9238,2234.45,2227.384,2227.653,2234.9172,2210.0022,2219.7134,2240.5664,2228.509,2210.3228,2238.7812,2222.3347,2240.9375,2244.5232,2235.6228,2246.364,2216.0408,2222.0063,2233.7295,2243.9602,2250.3816,2193.5542,2220.4597,2234.7231,2233.7273,2236.0056,2232.8896,2221.2864,2214.706,2203.865,2224.046,2226.6472,2199.8538,2182.292,2210.7644,2213.2458,2230.7605,2242.516,2200.7627,2240.6929,2239.4163,2235.3662,2244.9763,2213.0444,2231.8274,2233.1409,2239.3892,2196.9258,2238.8513,2243.3696,2219.4011,2239.7544,2204.8662,2219.0671,2241.981,2246.1245,2209.8645,2248.56,2225.9216,2227.904,2241.4446,2230.2424,2214.3547,2238.3357,2180.4966,2225.9033,2223.342,2207.442,2229.977,2216.9316,2238.737,2205.009,2214.0308,2216.243,2243.5737,2219.2527,2216.744,2245.417,2209.7666,2211.523,2225.687,2220.6545,2224.0217,2225.4138,2222.8606,2230.3835,4262,85645.0
93,4262,2021-09-17,2023-11-09,366400,Poultry,4262_06_14_22.tif,False,True,0.3126327395439148,0.338175505399704,0.349191814661026,0.2433720529079437,0.2373184859752655,0.259710282087326,130.3374540805817,129.81505942344666,104.58410334587096,33.098239444878466,24.65341929901657,29.57691945905136,-0.8888416290283203,0.0905618444085121,0.2680027037858963,0.4875061213970184,1.8841040134429927,-0.8900230526924133,0.156258076429367,0.297547847032547,0.4871399998664856,1.846976399421692,-0.8888416290283203,0.0905618444085121,0.2680027037858963,0.4875061213970184,1.8841040134429927,0.0,101.13414947350398,129.8988459229281,162.81473680746385,255.0,19.0,110.94326662703916,127.08352822537388,150.50941754211476,255.0,22.0,79.8225242788224,100.03849783857474,127.46779880478088,255.0,2475.812,2485.018,2473.5261,2488.6216,2504.0715,2507.4946,2479.4902,2501.7197,2473.1255,2471.2913,2488.7573,2466.7527,2485.4258,2506.7417,2487.248,2488.4163,2501.264,2500.0977,2495.1338,2498.3386,2497.4321,2468.1694,2493.1016,2488.6821,2488.5378,2496.2568,2475.6538,2485.441,2504.5715,2491.1072,2476.178,2500.015,2488.031,2498.7542,2505.0686,2496.1685,2504.167,2479.9734,2486.5317,2496.97,2501.6519,2507.7053,2464.404,2482.8672,2495.9197,2497.131,2496.1594,2496.3538,2488.452,2479.1006,2474.0981,2487.6865,2487.5405,2468.8372,2453.2,2478.4417,2479.9285,2497.3416,2501.675,2470.777,2498.4587,2498.2163,2496.1892,2500.586,2481.0786,2491.6616,2493.2085,2501.5017,2466.6787,2504.3115,2504.091,2482.169,2502.8652,2472.776,2486.0942,2500.1648,2502.3618,2477.005,2507.681,2489.669,2494.8113,2504.0713,2495.0918,2480.2976,2505.2246,2451.0706,2487.066,2486.8909,2476.5522,2490.5706,2480.714,2495.3782,2472.8586,2479.8057,2481.7507,2502.5745,2486.423,2481.303,2501.2942,2477.3079,2478.8694,2489.3215,2483.9736,2489.0342,2486.9397,2486.8955,2496.043,4262,63325.0
